Exchange Date,AUDCAD Bid%Chg,AUDCHF Bid%Chg,AUDJPY Bid%Chg,AUDNZD Bid%Chg,AUDUSD Bid%Chg,CADCHF Bid%Chg,CADJPY Bid%Chg,CHFJPY Bid%Chg,EURAUD Bid%Chg,EURCAD Bid%Chg,EURCHF Bid%Chg,EURGBP Bid%Chg,EURJPY Bid%Chg,EURNZD Bid%Chg,EURUSD Bid%Chg,GBPAUD Bid%Chg,GBPCAD Bid%Chg,GBPCHF Bid%Chg,GBPJPY Bid%Chg,GBPNZD Bid%Chg,GBPUSD Bid%Chg,NZDCAD Bid%Chg,NZDCHF Bid%Chg,NZDJPY Bid%Chg,NZDUSD Bid%Chg,USDCAD Bid%Chg,USDCHF Bid%Chg,USDJPY Bid%Chg
10-Jun-2020,0.004175142,-0.001964637,-0.000799787,0.001685078,0.005171671,-0.006351447,-0.005105217,0.00229459,-0.002456097,0.004210526,-0.004359521,0.001459362,-0.00261973,-0.001953349,0.002557319,-0.004646586,0.000468384,-0.00636311,-0.004594181,-0.002609764,0.001256972,0.003663004,-0.002584814,-0.002422343,0.003992629,-0.000223647,-0.006522197,-0.005848496
09-Jun-2020,-0.005430153,-0.015766771,-0.014191853,-0.001682243,-0.008263285,-0.009783368,-0.008885598,0.000706527,0.012559065,0.005690089,-0.003235947,0.003831418,-0.002531439,0.010918806,0.004250797,0.009603179,0.003112703,-0.006241275,-0.005655863,0.007631226,0.000550228,-0.004444444,-0.014174232,-0.013078329,-0.006862895,0.002391272,-0.007309942,-0.006456373
08-Jun-2020,0.00427716,0.002684564,-0.0028826,-0.000560433,0.007319173,-0.001813616,-0.007106972,-0.005620444,-0.006915288,-0.002376238,-0.004051565,-0.004152171,-0.010104276,-0.007493659,0.000708968,-0.002202764,0.001117121,-0.001557888,-0.006412104,-0.003596383,0.004659243,0.004694298,0.00287494,-0.002384961,0.007838918,-0.003128725,-0.004987531,-0.010585873
05-Jun-2020,-0.002027532,0.010702442,0.00725881,-0.002887212,0.003745318,0.012858556,0.009025717,-0.003587679,-0.007658844,-0.009868636,0.002770083,-0.009888889,-8.08277E-05,-0.010946408,-0.004587156,0.000992228,0.000647173,0.013209271,0.00974829,-0.001026483,0.005478799,0.001375831,0.014255629,0.010490502,0.006809037,-0.005482294,0.00743222,0.004123522
04-Jun-2020,0.003748929,-0.002855855,0.005173786,-0.003249165,0.00332418,-0.006876228,0.002230483,0.008204676,0.005421056,0.009633784,0.003242242,0.007725899,0.011445389,0.002629473,0.009259259,-0.001925616,0.002122516,-0.003889441,0.004237288,-0.00566471,0.00174992,0.007043067,0.000486224,0.008290452,0.006698863,0.000370563,-0.006138161,0.002204059
03-Jun-2020,0.001179625,0.002410728,0.005737158,-0.004620218,0.003626342,0.00154603,0.00398109,0.003630246,0.002098895,0.003974826,0.004466363,0.003821513,0.007827305,-0.002338181,0.005640612,-0.001154036,0.000294881,0.000911124,0.003739825,-0.005228957,0.001832815,0.00639089,0.007018117,0.010690552,0.008008794,-0.001701687,-0.000935454,0.002116694
02-Jun-2020,0.010511487,0.016230286,0.025027352,0.002501158,0.014271002,0.005085464,0.014386673,0.009023497,-0.011231154,-0.000860471,0.004580295,-0.001571092,0.013189749,-0.008705975,0.003143524,-0.009902606,-0.000235849,0.006251042,0.015413254,-0.008057206,0.00456292,0.007964394,0.013732627,0.02215003,0.012239708,-0.00405276,0.001457271,0.010039041
01-Jun-2020,0.005776567,0.019990629,0.018242585,0.005214638,0.019651965,0.015492756,0.012134372,-0.001783644,-0.015858713,-0.012419924,0.002342359,-0.008897787,0.001002758,-0.011456354,0.003243828,-0.007345396,-0.002704928,0.011039016,0.009243255,-0.001809591,0.011989631,0,0.01409396,0.012862698,0.014513788,-0.014380129,-0.000520183,-0.001763014
29-May-2020,0.004598708,0.00093794,0.006024096,0.005241973,0.004672193,-0.004711593,0.001407009,0.004209207,-0.002516628,0.003542377,-0.000374637,0.000111235,0.003774534,0.003026906,0.001986277,-0.002585789,0.003007962,-0.000841963,0.003771592,0.002822865,0.002273465,-0.000351247,-0.004010695,0.0004489,-0.000966651,0.000581353,-0.003214767,0.001300753
28-May-2020,0.002634757,-0.002339364,0.000140115,-0.001308778,0.002265861,-0.005396194,-0.002042379,0.003685393,0.004332912,0.007334963,0.001876701,0.001782928,0.0053972,0.002190888,0.006634554,0.002592493,0.006171741,0.000336899,0.003861881,0.001565103,0.005387755,0.00529661,0.00016714,0.002700675,0.004531478,0.0008,-0.004130951,-0.000742735
27-May-2020,-0.005567686,-0.002178649,-0.001818182,-0.002796681,-0.004660953,0.004708232,0.003715567,-0.001615364,0.007029877,0.000330513,0.0051877,0.00808807,0.004234417,0.004968103,0.002094718,-0.001402298,-0.008064516,-0.002771712,-0.0041475,-0.004373178,-0.00656881,-0.004686036,0.000167168,-0.000299985,-0.002743706,-0.001959788,0.003003936,0.001767113
26-May-2020,0.000764777,0.010695187,0.014040562,0.000746338,0.016350856,0.008924716,0.013241594,0.00477908,-0.008948949,-0.007869885,0.00151143,-0.004250559,0.006134969,-0.008452754,0.007431874,-0.004510067,-0.003344089,0.004980164,0.010131018,-0.003256676,0.012231161,0.000820729,0.009109312,0.014300928,0.015904247,-0.014802632,-0.006790123,-0.001578605
25-May-2020,0.000109266,0.00220681,0.003415398,-0.000279799,0.0013772,0.002019328,0.00260315,0.001083228,-0.001678858,-0.001309929,-0.000188893,-0.002009377,0.000426221,-0.00128585,-9.17431E-05,0.000806018,0.001527704,0.003217885,0.002749771,0.000902663,0.001479776,-0.000117233,0.00185905,0.00244014,-0.001309972,-0.000714592,0.001132969,0.000743425
22-May-2020,-0.00120048,-0.004081633,-0.005237826,-9.32575E-05,-0.004418038,-0.003306498,-0.003501946,-0.000721631,0.000239894,-0.00078534,-0.003482353,0.000111645,-0.004244122,-0.000223576,-0.004475295,-0.000429692,-0.002227824,-0.004300169,-0.004410646,-0.001051999,-0.004745541,0,-0.002528658,-0.004252088,-0.001144913,0.003010321,0.000618365,0
21-May-2020,-0.001090156,0.000785546,-0.00352659,-0.000652377,-0.005002274,0.001872389,-0.00336091,-0.005472324,0.002043269,0.001310616,0.003115559,-0.000892359,-0.001948492,0.001175154,-0.002550788,0.003341237,0.00246841,0.003638825,-0.000683943,0.002762847,-0.001389002,-0.00081996,0.001012487,-0.003932839,-0.004558776,0.003741007,0.005596435,0.000930146
20-May-2020,0.006915477,0.002362205,0.007246377,-0.0023245,0.009332925,-0.00315865,0.001164747,0.005593144,-0.004069907,0.002101392,-0.001696513,0.005721337,0.003485505,-0.006007342,0.005127736,-0.009924234,-0.003688957,-0.00705823,-0.002577124,-0.012647555,-0.000979512,0.008148323,0.004577047,0.010238386,0.011195258,-0.002940965,-0.00648682,-0.001578752
19-May-2020,0.00186957,0.00252605,0.005572225,-0.003889969,0.001992948,-0.001004016,0.004158545,0.00353069,-0.001135888,0.001446797,0.001132289,-0.003688387,0.004354508,-0.004485298,0.00082478,0.002835893,0.005179517,0.00506714,0.008253726,-0.00084246,0.005086553,0.006298277,0.006140201,0.010032412,0.005962239,0.000502368,0.000205973,0.003260971
18-May-2020,0.004973475,0.016530252,0.019073966,-0.000832871,0.016994075,0.012783266,0.013433426,0.001813894,-0.008064994,-0.003538663,0.008181126,0.001567223,0.011049724,-0.009162735,0.008969025,-0.009696905,-0.005269321,0.007744681,0.009411402,-0.010736347,0.007022472,0.005736823,0.01770526,0.020636421,0.018040803,-0.012333428,-0.000411777,0.002896655
15-May-2020,-0.00286533,-0.008907269,-0.008087811,0.003342618,-0.007274416,-0.005920578,-0.005500982,0.000816919,0.008733624,0.006065401,-0.000190223,0.011206701,-0.000172622,0.012611812,0.001018141,-0.002484275,-0.005647086,-0.012273033,-0.01143903,0.001227114,-0.009978734,-0.00747331,-0.013358452,-0.012291894,-0.011664723,0.004271071,-0.001644399,-0.002051473
14-May-2020,-0.002857143,0.001752709,0.002316155,-0.000185667,0.001084599,0.004350979,0.006061405,0.000817587,-0.002387062,-0.005507474,-0.000285252,-0.000904773,0.000777403,-0.002825485,-0.001109467,-0.001741241,-0.003943172,0.000672948,0.001604033,-0.001910641,-0.000245319,-0.001776199,0.002919959,0.001558361,0.001836394,-0.003617278,0.001131804,0.002055691
13-May-2020,-0.000439367,0.000318776,-0.00303074,0.012310873,-0.002318751,0.002325919,-0.002759527,-0.003800905,-0.000417561,-0.001178782,0.000190204,-0.000565163,-0.003786249,0.012111697,-0.002765997,0.000422297,-0.000811171,0.000336587,-0.003121907,0.012449779,-0.002447182,-0.012973352,-0.011712782,-0.014134276,-0.014154049,0.001562833,0.002682348,-0.00102679
12-May-2020,0.001540154,-0.006177728,-0.007733066,-0.002250352,-0.002928483,-0.00950324,-0.008985545,-0.00162631,0.006725919,0.008786417,-9.50932E-05,0.010046809,-0.001031548,0.003714543,0.003701647,-0.00315723,-0.001099664,-0.009666667,-0.010398614,-0.005573641,-0.00616133,0.005287275,-0.003889077,-0.004130967,-0.000493502,0.005069256,-0.003700278,-0.004922905
11-May-2020,-0.000549753,-0.003000632,0.003592986,0.002443839,-0.006279675,-0.003157744,0.002873188,0.007464045,0.003555716,0.002715951,-0.000760167,0.002977213,0.006576101,0.006115515,-0.003136531,-0.00010523,-0.000173601,-0.003653271,0.00272006,0.003613682,-0.005803176,-0.003395785,-0.006551319,-0.001222494,-0.008804826,0.005816876,0.002369668,0.00947023
08-May-2020,0.002203857,0.001740231,0.00811359,-0.002437881,0.00538959,0,0.0075,0.005951836,-0.004977213,-0.002576809,-0.001423285,-0.003195982,0.003908965,-0.007976632,0.000738552,-0.001471052,0.000868759,0.001246986,0.008611492,-0.005121891,0.003721382,0.004824097,0.00591416,0.011750155,0.008219628,-0.003221188,-0.002261513,0.003575797
07-May-2020,0.001987413,0.012493993,0.015896379,0.001408451,0.0146875,0.010735529,0.013603628,0.003676133,-0.010913405,-0.00871103,0.001425314,0.002402746,0.005151489,-0.008742135,0.003520474,-0.012656915,-0.01088451,-0.000415489,0.0025978,-0.010863211,0.001620614,0.000235377,0.010414888,0.014270033,0.012483356,-0.0122322,-0.002051703,0.001224797
06-May-2020,0.002545938,-0.002237494,-0.008464682,0.002636038,-0.00466563,-0.004333381,-0.010948424,-0.006029049,0.000890472,0.00262674,-0.001707456,0.002983704,-0.008054738,0.003015917,-0.00405979,-0.003154248,-0.000915751,-0.005043406,-0.012599019,-0.000924709,-0.007479492,-0.000235322,-0.004757859,-0.011164522,-0.006942149,0.006977572,0.002365039,-0.004128354
05-May-2020,-0.001878245,0.008868107,0.000145964,0.000565185,0.000622471,0.011542957,0.001585414,-0.009410913,-0.00742443,-0.008916368,0.001424907,-0.005705157,-0.007905138,-0.00693289,-0.0062351,-0.001187894,-0.003081137,0.007496876,-0.001807365,-0.000729501,-0.000642983,-0.001879037,0.008741858,-0.00139362,0.000661594,-0.002698289,0.007876464,-0.001405416
04-May-2020,0.000995355,0.006001622,-0.000437701,0.002549816,0.001246494,0.003813435,-0.002372479,-0.006294398,-0.007485818,-0.006466214,-0.002369219,-0.00216327,-0.008603799,-0.004362472,-0.007010835,-0.006057495,-0.004487362,-0.001081711,-0.005541826,-0.001796204,-0.004799232,-0.001875513,0.002061147,-0.002625483,-0.003461348,-7.10026E-05,0.003849355,-0.001870382
01-May-2020,-0.003965631,-0.019561069,-0.017206768,-0.003294428,-0.014132104,-0.015735528,-0.01223799,0.005788188,0.016466532,0.012372349,-0.002080575,0.0100046,0.000426112,0.012750965,0.002555911,0.007134733,0.002505552,-0.011677632,-0.010449088,0.002189355,-0.007147395,-0.000702823,-0.015056674,-0.013408502,-0.009307642,0.010257514,-0.004144219,-0.002239433
30-Apr-2020,-0.001759402,-0.015037594,-0.002003434,-0.005895013,-0.006864989,-0.011417154,0.000390727,0.010048415,0.014228868,0.012326044,-0.001605136,-0.002637917,0.011987926,0.008516638,0.007541617,0.017036492,0.014617518,0.001070223,0.014510187,0.011167413,0.010269576,0.003290633,-0.00971687,0.00397736,-0.001141739,0.004611948,-0.008525937,0.004404873
29-Apr-2020,0.000660211,0.008849558,0.007497116,-0.002147526,0.010015408,0.005597015,0.005895454,-0.001277256,-0.004919606,-0.003434157,0.00398142,0.001608271,0.002854177,-0.00738999,0.005084119,-0.006581697,-0.004772584,0.002806902,0.001656751,-0.009115726,0.003461879,0.004485893,0.011180756,0.009887224,0.012718864,-0.008289859,-0.001538462,-0.001497286
28-Apr-2020,0.001763668,0.003966365,0.001299264,0.002433545,0.004022277,0.004179277,-0.00091623,-0.003001637,-0.004954928,-0.003487989,-0.001419917,-0.000459295,-0.004477355,-0.002512984,-0.000923532,-0.004368629,-0.002580867,-0.00049509,-0.003601711,-0.001897533,-0.000563244,-0.001179106,0.001357082,-0.001542496,0.001488834,-0.002566113,-0.000205086,-0.003357583
27-Apr-2020,0.00665779,0.014975845,0.00873744,0.0052691,0.012372749,0.006965607,0.002098636,-0.004617474,-0.010105189,-0.004259502,0.003419453,-0.004571951,-0.001804899,-0.003616737,0.000739372,-0.007125891,-0.000630481,0.006812329,0.002934979,0.001022794,0.004932482,-0.000706964,0.006831768,0.003249768,0.00448654,-0.005176571,0.002261048,-0.002604651
24-Apr-2020,0.00546692,-0.000965251,0.002042901,0.003020008,0.002512168,-0.006917423,-0.002746893,0.001814059,0.000236435,0.006264425,0.001045926,0.002176403,0.003536312,0.00211888,0.004083148,-0.000619259,0.00443293,-0.000664176,0.000677762,-0.000243463,0.002025604,0.004378698,-0.001023716,-0.000154727,0.001998002,0.002203113,-0.00286944,-0.000743633
23-Apr-2020,0.001564421,0.01237785,0.006462036,-0.001507727,0.007275028,0.011516035,0.00275446,-0.006577762,-0.011625869,-0.010375881,0.000380481,-0.005128205,-0.005660377,-0.01369411,-0.004250601,-0.006663933,-0.005382501,0.005173996,-0.000602092,-0.009166787,0.000810898,0.003205509,0.014364832,0.007953837,0.009581442,-0.006215128,0.004632966,-0.001299666
22-Apr-2020,0.002913818,0.00837576,0.006504065,0.008553507,0.006847134,0.004980955,0.006070203,-0.001529465,-0.009776698,-0.006612213,-0.001140143,-0.006341298,-0.00358913,-0.000934066,-0.003131909,-0.002556499,-0.000457875,0.005538307,0.003246753,0.006116208,0.003172537,-0.00460884,0.000692761,-0.00248911,-0.001175285,-0.003378616,0.001856627,-0.000371195
21-Apr-2020,-0.004573851,-0.007012394,-0.007191077,0.002859321,-0.008681926,-0.002630041,-0.009541236,-0.002154592,0.00840042,0.004035407,0.001236682,0.011453442,0.00119781,0.011560694,-0.000552384,-0.003617097,-0.006990622,-0.009640156,-0.009868421,-9.70732E-05,-0.011419381,-0.008901382,-0.01130137,-0.011076923,-0.013090307,0.004383174,0.001860081,0.001393922
20-Apr-2020,0.006060606,-0.002440215,-0.003364049,-0.005120425,-0.004556882,-0.008403361,-0.003256905,0.001798723,0.003042715,0.0092623,-0.000380373,0.003678584,-0.000427606,-0.002771311,-0.001287238,-0.001119536,0.005313678,-0.00463231,-0.005132019,-0.005598726,-0.00512041,0.011491529,0.001715266,0.003551027,0.001826029,0.0105015,0.000620412,0.000930146
17-Apr-2020,-0.000448732,0.001629461,0.002492669,-0.004906586,0.005689001,0.002906132,0.00392362,0.000269881,-0.002160332,-0.002097673,9.51022E-05,0.000114969,-0.000256498,-0.005895642,0.003784033,-0.001219822,-0.001938869,0.000165467,7.43826E-05,-0.006759348,0.003532718,0.004402665,0.006560773,0.007309487,0.009214274,-0.00575325,-0.003297949,-0.003983695
16-Apr-2020,-0.00011217,0.007221402,0.005751364,0.006075565,0.001582779,0.006729081,0.003939076,-0.002243964,-0.00799305,-0.009093862,-0.000665273,-0.001721565,-0.002047782,-0.002473343,-0.006601265,-0.006965124,-0.007358768,0.001740428,-0.000371775,-0.001436094,-0.00471472,-0.005561472,0.002770083,-0.001862776,-0.003339456,-0.002267734,0.006117793,0.004373313
15-Apr-2020,-0.003019459,-0.015033948,-0.018100203,-0.001232578,-0.018944099,-0.011995953,-0.013982393,-0.001791954,0.01296644,0.009706828,-0.001991843,0.001724534,-0.004417261,0.011845837,-0.006557974,0.011589911,0.008275783,-0.003221809,-0.006207049,0.010741243,-0.008635031,-0.002596483,-0.014334471,-0.015586797,-0.018840105,0.016569411,0.004583333,0.002518657
14-Apr-2020,0.00834461,0.001943635,0.004070951,0.007161956,0.0092462,-0.006176386,-0.004254222,0.002425004,-0.003041647,0.004877084,-0.001136902,-0.002980284,0.001446193,0.003012216,0.006047833,-0.00091818,0.007764868,0.001406353,0.003782822,0.006182756,0.009274806,0.001655042,-0.004417261,-0.002591068,0.003122432,-0.001510574,-0.007444169,-0.005196733
13-Apr-2020,0.001241956,0.008988397,-0.000435983,0.005955812,0.00488189,0.006069364,-0.001030264,-0.007487966,-0.007373861,-0.005636018,-0.000378824,-0.005698655,-0.008936852,-0.000947392,-0.002011888,-0.00050984,0.00028767,0.007333333,-0.001481262,0.003370457,0.004416961,-0.004823529,0.000169924,-0.005457026,0.001481238,-0.003583716,0.001138598,-0.006453992
10-Apr-2020,0.00033883,-0.000490036,0.000727167,0,0.002051444,0.000578369,0.000515398,-0.001246439,-0.000580282,-0.00091665,9.47149E-05,0.000227998,0.000506116,-0.001002116,0.000732131,-0.001272977,-0.001608363,-0.002327902,-0.000370178,-9.76849E-05,-0.000240867,-0.000352817,0.001531654,0.000151607,-0.001479047,-0.001502898,0.000414207,0
09-Apr-2020,0.014552538,0.010898283,0.013860218,0.004535366,0.017828461,-0.003170943,-0.000128833,0.003036256,-0.010905125,0.003943995,0.000663444,0.001027046,0.003470459,-0.004985597,0.006540162,-0.012073042,0.003053699,0.000332668,0.002374768,-0.006984189,0.005651998,0.010817879,0.007199177,0.008871214,0.013491006,-0.002783329,-0.006174745,-0.003216616
08-Apr-2020,0.011239861,0.013047842,0.010730253,0.003583188,0.009730782,0.001877256,-0.001543607,-0.002227568,-0.013140753,-0.001771654,-0.000852273,-0.007475365,-0.002532928,-0.00883984,-0.003030581,-0.005900885,0.005678526,0.005351171,0.004772202,-0.000823843,0.003890735,0.006099749,0.007251381,0.006620477,0.005021761,0.001357822,0.002579447,0.00101196
07-Apr-2020,0.004890545,0.003862301,0.009629853,0.007611241,0.013144923,-0.001585928,0.004912099,0.005645161,-0.00411778,0.00091948,0,0.000793471,0.005006364,0.001760079,0.009081642,-0.004629169,5.79475E-05,0.000167252,0.004117999,0.000970167,0.008831466,-0.000717103,-0.001895571,0.003398733,0.007419899,-0.008221702,-0.009605559,-0.004578755
06-Apr-2020,0.007508212,0.019168235,0.024352651,0.003132341,0.015179316,0.007553748,0.013361278,0.005043228,-0.016531676,-0.007690302,0.000473709,0.002613933,0.005546075,-0.014152478,-0.001572909,-0.017411719,-0.009243312,-0.003416951,0.003456048,-0.015144277,-0.002528548,0.003839232,0.011327989,0.018888714,0.010393593,-0.006478417,0.000920528,0.006915629
03-Apr-2020,-0.004321925,-0.009661017,-0.008102737,-0.001466132,-0.010562799,-0.000725795,0.000917792,0.002437483,0.006195925,-0.000195478,-0.001041075,0.005140507,0.000597627,0.004904098,-0.004421518,-0.00029337,-0.005935396,-0.0057176,-0.004785405,-0.000811495,-0.010652034,-0.003228893,-0.003819444,-0.005011746,-0.007944557,0.004953648,0.004211175,0.005097312
02-Apr-2020,-0.006383473,0.006310762,0.005225142,-0.002826511,-0.001812191,0.012790356,0.008328926,-0.001892233,-0.007589187,-0.013625554,-0.001512002,-0.011740799,-0.002979231,-0.009712929,-0.009669768,0.003926959,-0.001595442,0.011567477,0.009282318,0.002440425,0.001292825,-0.002147971,0.010349062,0.006938969,0.001862828,-0.00401748,0.008493889,0.006999533
01-Apr-2020,-0.001043478,-0.005597015,-0.013493026,-0.002527708,-0.010594947,-0.005264697,-0.011758558,-0.007156915,0.003948612,0.003353324,-0.001980572,-0.002814365,-0.009944379,0.00178388,-0.006074893,0.006273154,0.005039514,-0.000670129,-0.007713045,0.003794611,-0.003382187,0.00107514,-0.003495892,-0.010918733,-0.008229762,0.009175617,0.004787677,-0.003533898
31-Mar-2020,-0.013496511,-0.003043625,-0.007672634,0.003805992,-0.005994815,0.01168812,0.005385525,-0.0064,0.004581262,-0.008947402,0.00170052,-0.00033761,-0.003443353,0.007570806,-0.001539019,0.006863281,-0.006938126,0.003446247,-0.001644737,0.008330508,0.000161082,-0.017142186,-0.007115585,-0.011563367,-0.009812074,-0.007763427,0.002608786,-0.002597162
30-Mar-2020,0.013798701,0.011458868,0.000150466,0.005297753,0.001135442,-0.007197415,-0.012452977,-0.009159767,-0.009353553,0.004622793,-0.000566519,-0.007150838,-0.009483404,-0.004446372,-0.008438061,-0.004554681,0.009704278,0.006514382,-0.004465615,0.00145511,-0.003211304,0.009721399,0.003832753,-0.005672237,-0.003645402,0.013736853,0.007464256,-0.000741496
27-Mar-2020,0.015663644,0.002572016,0.000602228,0.003149296,0.016823355,-0.008302986,-0.01356366,-0.001758396,-0.006761585,0.007373391,-0.003293808,-0.009955752,-0.005542687,-0.003458338,0.010155967,0.003826657,0.018063837,0.005529562,0.004710985,0.007033654,0.020899926,0.009937739,-0.000174186,-0.001071975,0.012753818,-0.002782534,-0.012253375,-0.015422522
26-Mar-2020,0.004376626,0.001717623,0.002717391,-0.001375921,0.017623364,-0.003339141,0.003209243,-0.001053926,-0.003669624,0.001295253,-0.000188182,-0.012021858,-0.000991736,-0.004893262,0.013602941,0.009583062,0.014650928,0.01310006,0.012109286,0.008124877,0.026588136,0.006507592,0.005077031,0.004460852,0.018980848,-0.012262156,-0.014026825,-0.014479719
25-Mar-2020,-0.018346493,-0.004275697,0.000150989,-0.00352561,0.00016787,0.015330189,0.013794898,0.001935938,0.008283632,-0.010382619,0.003872674,-0.002724796,0.00858548,0.004808731,0.008621489,0.009880422,-0.008818861,0.005197955,0.010399939,0.006841844,0.010887131,-0.014957265,-0.001049318,0.003395586,0.003776176,-0.018604329,-0.004890474,-0.00017984
24-Mar-2020,0.019654274,0.019173784,0.022383452,0.00127476,0.022309937,-0.001912609,0.003788374,0.003000883,-0.01624382,0.003731103,0.002556818,-0.011953478,0.005616094,-0.012643372,0.006156142,-0.002930181,0.016615863,0.015215479,0.01829933,-0.001880443,0.018098372,0.015918958,0.015450186,0.02127995,0.018531469,-0.002552428,-0.003047232,8.99281E-05
23-Mar-2020,0.013438925,0.005785414,0.009034268,0.003147747,0.005001725,-0.009616786,-0.009189749,0.006663705,-0.001193771,0.011846645,0.001612444,0.012539527,0.006581168,0.002138466,0.00252478,-0.01276808,-0.000716717,-0.009840634,-0.006652228,-0.01313669,-0.007989004,0.011466211,0,0.004592241,0.002102313,0.009330177,-0.002027369,0.003610108
20-Mar-2020,0.000480192,0.007595831,0.010387158,0.003652878,0.009928584,0.009710166,0.012316562,0.003387715,-0.010098297,-0.009733144,0.000189735,-0.014718522,0.001436417,-0.008218452,0.000374181,0.003001501,0.004861361,0.014399293,0.017151849,0.010810544,0.013582934,-0.003767165,0.007154355,0.007498405,0.006524423,-0.010199862,0.000710083,0.000993766
19-Mar-2020,-0.005373134,0.013789398,0.018269231,0.007259348,-0.005198406,0.018887723,0.025806452,0.005107527,-0.015442382,-0.02095166,-0.002082742,-0.009260245,0.003221158,-0.008151459,-0.020434344,-0.005967181,-0.011039886,0.006848706,0.012587635,0.000246877,-0.01102213,-0.011412782,0.006843148,0.010641728,-0.011331939,0.000482659,0.018598884,0.024338331
18-Mar-2020,-0.016557069,-0.031060212,-0.032858029,-0.003172086,-0.037845949,-0.014040792,-0.019116678,-0.003215434,0.031756425,0.014728484,-0.000378537,0.029701885,-0.003295032,0.026783304,-0.007548199,0.001194862,-0.015600351,-0.028934186,-0.032526592,-0.003002855,-0.03626556,-0.011753532,-0.025789474,-0.028965085,-0.033041133,0.021409958,0.007180768,0.003622179
17-Mar-2020,-0.006648781,-0.003975112,-0.004781737,-0.000792393,-0.019453981,0.001035656,0.002776309,0.000893975,0.002571116,-0.003700396,-0.001889109,0.001207067,-0.000168947,0.001297648,-0.016545926,0.001845479,-0.00453673,-0.002928006,-0.001154823,0.001281546,-0.017609653,-0.005666391,-0.004018871,-0.002343018,-0.018530774,0.013056507,0.014785088,0.017194143
16-Mar-2020,0.004452255,-0.014813554,-0.029054965,-0.008932954,-0.010514397,-0.019297737,-0.032736573,-0.014101886,0.018384401,0.02237297,0.002651766,0.007517966,-0.01275957,0.010931949,0.006843764,0.010330579,0.014875155,-0.006247326,-0.019476108,0.00182707,-0.000814598,0.013277512,-0.005041725,-0.022446175,-0.002146277,0.015431428,-0.002843302,-0.019089982
13-Mar-2020,-0.016478451,-0.001530092,0.023138216,-0.004592535,-0.008341354,0.016519174,0.042110874,0.024469526,0.00089216,-0.015539716,0.000378967,0.016977738,0.024784206,-0.003974303,-0.006974873,-0.015234976,-0.031721536,-0.01558551,0.007606298,-0.019132035,-0.023466709,-0.013336481,0.001567125,0.028746466,-0.004765035,-0.0088324,0.006251987,0.031348562
12-Mar-2020,-0.02843708,-0.032406646,-0.03646833,-0.009676795,-0.038556447,-0.004405286,-0.009111317,-0.005656312,0.032172662,0.003221027,-0.00179686,0.011831627,-0.006115688,0.0218637,-0.007455401,0.019529471,-0.009118197,-0.013300083,-0.018514371,0.00988065,-0.019422777,-0.018533534,-0.023797382,-0.02764625,-0.028881442,0.010888502,0.005326515,0.000956663
11-Mar-2020,0.000784314,-0.006374632,-0.013257576,-0.003951807,-0.003228286,-0.005694262,-0.014958377,-0.008986565,0.002249654,0.002583479,-0.002735075,0.006066155,-0.012000671,-0.000833797,-0.001063924,-0.003830452,-0.003386578,-0.008489244,-0.017529705,-0.006897892,-0.006663567,0.003603813,-0.001358004,-0.010877776,-0.00031903,0.003935286,-0.001064169,-0.010413708
10-Mar-2020,-0.010532151,0.004597701,0.018548746,-0.001059118,-0.012298816,0.014967398,0.028219874,0.015083092,-0.001842469,-0.013067313,0.002363396,0.001949541,0.018287472,-0.00398627,-0.014676334,-0.004215809,-0.014956077,-0.00082352,0.014812058,-0.006131415,-0.017135024,-0.008757778,0.005461683,0.020977942,-0.010262078,0.001532735,0.015891892,0.032147743
09-Mar-2020,0.011777902,-0.020742885,-0.036184211,-0.006219501,-0.009772966,-0.032683486,-0.048606693,-0.014946619,0.022308553,0.035238221,-0.000472456,0.008092486,-0.015811606,0.017462821,0.014355339,0.014356259,0.026715378,-0.006545038,-0.022055612,0.009208731,0.006438262,0.017350528,-0.016286098,-0.029491018,-0.003304485,0.02071072,-0.013017499,-0.028110161
06-Mar-2020,0.005299955,-0.005278311,-0.003846702,-0.00409758,0.005746257,-0.009231643,-0.007075174,0.001157923,-0.000176554,0.005840966,-0.003765415,-0.002651908,-0.003352892,-0.004318806,0.004092891,0.00296145,0.008114174,-0.001878164,-0.001381115,-0.001605293,0.00717925,0.009348006,-0.00016787,-0.001046807,0.008410029,0.001342783,-0.008568708,-0.00810098
05-Mar-2020,0,-0.013568949,-0.014877193,-0.002281803,-0.001961968,-0.014003641,-0.014566733,-0.000623108,0.011308178,0.010937395,-0.003003285,0.002774887,-0.003674628,0.008712871,0.009430573,0.008496395,0.008648711,-0.004713914,-0.005925284,0.006117854,0.006526807,0.002847989,-0.010957994,-0.01225997,0.000952986,0.001569038,-0.011915961,-0.01264881
04-Mar-2020,0.00635497,0.006830818,0.010494965,0.002764801,0.006684898,-0.000559832,0.004,0.003483698,-0.009783121,-0.002877024,-0.002527617,-0.008142202,0.000668561,-0.007189799,-0.003312148,-0.002004214,0.005134189,0.004490162,0.008379481,0.000979816,0.004683841,0.003692234,0.004335501,0.007440476,0.003666507,-7.47105E-05,0.000732218,0.00373413
